date,revenue,units_sold,product,region
2026-05-25,32.63,1,Add-on Seats,EMEA
2026-05-25,127.25,2,Starter Plan,EMEA
2026-05-25,332.36,2,Growth Plan,North America
2026-05-25,101.72,2,Starter Plan,APAC
2026-05-25,33.44,1,Add-on Seats,North America
2026-05-25,409.69,2,Growth Plan,EMEA
2026-05-26,138.85,2,Starter Plan,North America
2026-05-26,428.45,2,Growth Plan,EMEA
2026-05-26,160.34,1,Growth Plan,APAC
2026-05-26,28.96,1,Add-on Seats,EMEA
2026-05-26,914.83,2,Enterprise Plan,North America
2026-05-26,190.4,1,Growth Plan,North America
2026-05-26,55.7,1,Starter Plan,North America
2026-05-26,344.91,2,Growth Plan,EMEA
2026-05-26,803.04,2,Enterprise Plan,EMEA
2026-05-26,68.11,2,Add-on Seats,EMEA
2026-05-26,204.36,3,Starter Plan,EMEA
2026-05-26,187.07,1,Growth Plan,North America
2026-05-26,64.14,2,Add-on Seats,North America
2026-05-26,399.73,2,Growth Plan,North America
2026-05-26,177.96,1,Growth Plan,North America
2026-05-26,26.43,1,Add-on Seats,North America
2026-05-26,510.9,1,Enterprise Plan,North America
2026-05-26,34.53,1,Add-on Seats,EMEA
2026-05-26,482.25,1,Enterprise Plan,EMEA
2026-05-26,442.79,1,Enterprise Plan,North America
2026-05-26,1075.04,2,Enterprise Plan,EMEA
2026-05-26,410.14,2,Growth Plan,North America
2026-05-26,317.03,2,Growth Plan,North America
2026-05-26,200.33,1,Growth Plan,APAC
2026-05-26,137.51,2,Starter Plan,APAC
2026-05-26,143.48,2,Starter Plan,EMEA
2026-05-26,34.49,1,Add-on Seats,EMEA
2026-05-26,122.77,2,Starter Plan,APAC
2026-05-26,62.27,1,Starter Plan,APAC
2026-05-26,420.5,1,Enterprise Plan,North America
2026-05-26,160.34,1,Growth Plan,North America
2026-05-26,64.66,2,Add-on Seats,EMEA
2026-05-26,125.39,2,Starter Plan,APAC
2026-05-26,350.66,2,Growth Plan,APAC
2026-05-26,66.54,1,Starter Plan,EMEA
2026-05-26,395.58,2,Growth Plan,North America
2026-05-26,127.91,2,Starter Plan,North America
2026-05-27,875.05,2,Enterprise Plan,APAC
2026-05-27,33.22,1,Add-on Seats,North America
2026-05-27,1342.86,3,Enterprise Plan,APAC
2026-05-27,196.62,1,Growth Plan,EMEA
2026-05-27,63.15,2,Add-on Seats,APAC
2026-05-27,373.57,2,Growth Plan,North America
2026-05-27,143.86,2,Starter Plan,North America
2026-05-27,59.28,2,Add-on Seats,EMEA
2026-05-27,177.48,1,Growth Plan,EMEA
2026-05-27,122.59,2,Starter Plan,North America
2026-05-27,71.46,1,Starter Plan,APAC
2026-05-27,63.9,1,Starter Plan,North America
2026-05-27,488.54,3,Growth Plan,EMEA
2026-05-27,138.08,2,Starter Plan,North America
2026-05-27,373.27,2,Growth Plan,EMEA
2026-05-27,31.12,1,Add-on Seats,APAC
2026-05-27,190.63,1,Growth Plan,North America
2026-05-27,168.55,1,Growth Plan,North America
2026-05-27,187.8,1,Growth Plan,North America
2026-05-27,66.4,2,Add-on Seats,North America
2026-05-28,60.21,2,Add-on Seats,North America
2026-05-28,60.94,1,Starter Plan,North America
2026-05-28,66.03,2,Add-on Seats,North America
2026-05-28,28.88,1,Add-on Seats,North America
2026-05-28,29.13,1,Add-on Seats,EMEA
2026-05-28,372.0,2,Growth Plan,North America
2026-05-28,366.07,2,Growth Plan,North America
2026-05-28,382.09,2,Growth Plan,North America
2026-05-28,117.14,2,Starter Plan,APAC
2026-05-28,132.48,2,Starter Plan,APAC
2026-05-28,64.94,2,Add-on Seats,North America
2026-05-28,198.49,3,Starter Plan,North America
2026-05-28,65.39,2,Add-on Seats,North America
2026-05-28,219.5,1,Growth Plan,EMEA
2026-05-28,516.12,1,Enterprise Plan,North America
2026-05-28,343.96,2,Growth Plan,North America
2026-05-28,424.02,2,Growth Plan,North America
2026-05-28,137.1,2,Starter Plan,North America
2026-05-28,921.92,2,Enterprise Plan,North America
2026-05-28,181.79,1,Growth Plan,North America
2026-05-28,137.15,2,Starter Plan,North America
2026-05-28,1388.46,3,Enterprise Plan,North America
2026-05-28,56.66,1,Starter Plan,North America
2026-05-28,66.12,1,Starter Plan,APAC
2026-05-28,135.1,2,Starter Plan,EMEA
2026-05-28,58.68,2,Add-on Seats,EMEA
2026-05-29,198.95,3,Starter Plan,North America
2026-05-29,648.02,3,Growth Plan,EMEA
2026-05-29,33.73,1,Add-on Seats,North America
2026-05-29,116.13,2,Starter Plan,North America
2026-05-29,111.53,2,Starter Plan,EMEA
2026-05-29,61.99,1,Starter Plan,North America
2026-05-29,864.79,2,Enterprise Plan,EMEA
2026-05-29,32.84,1,Add-on Seats,North America
2026-05-29,128.6,2,Starter Plan,APAC
2026-05-29,408.64,2,Growth Plan,EMEA
2026-05-29,402.9,1,Enterprise Plan,North America
2026-05-29,136.74,2,Starter Plan,APAC
2026-05-29,386.17,2,Growth Plan,EMEA
2026-05-29,131.43,2,Starter Plan,North America
2026-05-29,171.47,1,Growth Plan,North America
2026-05-29,182.72,1,Growth Plan,APAC
2026-05-29,98.76,3,Add-on Seats,North America
2026-05-29,120.61,2,Starter Plan,North America
2026-05-29,31.29,1,Add-on Seats,North America
2026-05-29,175.51,1,Growth Plan,North America
2026-05-29,62.66,1,Starter Plan,North America
2026-05-30,487.4,1,Enterprise Plan,North America
2026-05-30,61.17,2,Add-on Seats,North America
2026-05-30,33.82,1,Add-on Seats,EMEA
2026-05-30,122.18,2,Starter Plan,North America
2026-05-30,356.86,2,Growth Plan,EMEA
2026-05-30,683.51,2,Enterprise Plan,APAC
2026-05-30,189.19,1,Growth Plan,EMEA
2026-05-30,214.05,1,Growth Plan,North America
2026-05-30,119.08,2,Starter Plan,North America
2026-05-30,347.87,2,Growth Plan,EMEA
2026-05-30,116.07,2,Starter Plan,North America
2026-05-30,70.1,1,Starter Plan,North America
2026-05-30,71.57,2,Add-on Seats,EMEA
2026-05-30,104.21,2,Starter Plan,North America
2026-05-30,479.38,1,Enterprise Plan,North America
2026-05-30,127.41,2,Starter Plan,North America
2026-05-30,361.78,2,Growth Plan,EMEA
2026-05-30,33.47,1,Add-on Seats,APAC
2026-05-31,599.05,3,Growth Plan,APAC
2026-05-31,355.84,1,Enterprise Plan,North America
2026-05-31,117.62,2,Starter Plan,APAC
2026-05-31,202.26,1,Growth Plan,North America
2026-05-31,438.59,1,Enterprise Plan,APAC
2026-06-01,56.27,2,Add-on Seats,EMEA
2026-06-01,115.5,2,Starter Plan,EMEA
2026-06-01,51.37,1,Starter Plan,North America
2026-06-01,207.69,1,Growth Plan,EMEA
2026-06-01,35.98,1,Add-on Seats,North America
2026-06-01,54.95,2,Add-on Seats,North America
2026-06-01,72.24,1,Starter Plan,North America
2026-06-01,354.48,2,Growth Plan,North America
2026-06-01,115.79,2,Starter Plan,EMEA
2026-06-01,949.6,2,Enterprise Plan,North America
2026-06-01,768.28,4,Growth Plan,North America
2026-06-01,521.89,3,Growth Plan,EMEA
2026-06-01,443.47,2,Growth Plan,APAC
2026-06-01,61.66,1,Starter Plan,APAC
2026-06-01,173.63,1,Growth Plan,EMEA
2026-06-01,349.82,2,Growth Plan,North America
2026-06-01,67.62,1,Starter Plan,APAC
2026-06-01,65.04,2,Add-on Seats,North America
2026-06-01,456.54,1,Enterprise Plan,North America
2026-06-01,136.79,2,Starter Plan,APAC
2026-06-01,66.84,2,Add-on Seats,North America
2026-06-01,453.89,1,Enterprise Plan,North America
2026-06-02,351.65,2,Growth Plan,North America
2026-06-02,33.25,1,Add-on Seats,North America
2026-06-02,35.44,1,Add-on Seats,North America
2026-06-02,409.25,2,Growth Plan,APAC
2026-06-02,122.24,2,Starter Plan,North America
2026-06-02,53.31,1,Starter Plan,North America
2026-06-02,406.92,2,Growth Plan,EMEA
2026-06-02,187.46,1,Growth Plan,EMEA
2026-06-02,805.79,2,Enterprise Plan,North America
2026-06-02,457.12,1,Enterprise Plan,EMEA
2026-06-02,31.17,1,Add-on Seats,North America
2026-06-02,472.57,1,Enterprise Plan,EMEA
2026-06-02,57.85,1,Starter Plan,North America
2026-06-02,62.54,2,Add-on Seats,EMEA
2026-06-02,65.85,1,Starter Plan,EMEA
2026-06-02,63.25,1,Starter Plan,EMEA
2026-06-02,32.98,1,Add-on Seats,APAC
2026-06-02,419.44,2,Growth Plan,North America
2026-06-02,126.26,2,Starter Plan,EMEA
2026-06-02,497.91,1,Enterprise Plan,North America
2026-06-02,468.72,1,Enterprise Plan,North America
2026-06-02,71.01,2,Add-on Seats,EMEA
2026-06-02,181.41,1,Growth Plan,North America
2026-06-02,124.51,2,Starter Plan,EMEA
2026-06-02,61.16,1,Starter Plan,North America
2026-06-02,137.49,2,Starter Plan,EMEA
2026-06-02,185.36,1,Growth Plan,North America
2026-06-02,66.09,1,Starter Plan,APAC
2026-06-02,389.26,2,Growth Plan,North America
2026-06-02,585.75,3,Growth Plan,North America
2026-06-02,831.66,2,Enterprise Plan,APAC
2026-06-03,376.42,2,Growth Plan,EMEA
2026-06-03,123.68,2,Starter Plan,North America
2026-06-03,491.02,1,Enterprise Plan,North America
2026-06-03,216.91,1,Growth Plan,North America
2026-06-03,69.41,2,Add-on Seats,North America
2026-06-03,1202.77,3,Enterprise Plan,North America
2026-06-03,32.34,1,Add-on Seats,EMEA
2026-06-03,126.69,2,Starter Plan,North America
2026-06-03,57.53,1,Starter Plan,North America
2026-06-03,392.96,1,Enterprise Plan,North America
2026-06-03,59.46,1,Starter Plan,APAC
2026-06-03,66.31,1,Starter Plan,APAC
2026-06-03,74.29,2,Add-on Seats,North America
2026-06-03,66.93,1,Starter Plan,EMEA
2026-06-03,133.2,2,Starter Plan,APAC
2026-06-03,210.5,1,Growth Plan,EMEA
2026-06-03,213.1,1,Growth Plan,North America
2026-06-03,50.21,2,Add-on Seats,North America
2026-06-03,71.73,2,Add-on Seats,North America
2026-06-03,212.18,1,Growth Plan,APAC
2026-06-03,433.55,1,Enterprise Plan,North America
2026-06-04,546.65,3,Growth Plan,North America
2026-06-04,66.06,1,Starter Plan,North America
2026-06-04,32.56,1,Add-on Seats,North America
2026-06-04,831.58,2,Enterprise Plan,EMEA
2026-06-04,393.84,1,Enterprise Plan,North America
2026-06-04,126.83,2,Starter Plan,North America
2026-06-04,173.62,1,Growth Plan,APAC
2026-06-04,62.25,1,Starter Plan,North America
2026-06-04,436.78,1,Enterprise Plan,North America
2026-06-04,999.82,2,Enterprise Plan,EMEA
2026-06-04,179.67,1,Growth Plan,APAC
2026-06-04,1355.94,3,Enterprise Plan,EMEA
2026-06-04,518.54,1,Enterprise Plan,North America
2026-06-04,201.94,1,Growth Plan,North America
2026-06-04,377.17,2,Growth Plan,North America
2026-06-04,473.13,1,Enterprise Plan,North America
2026-06-04,416.81,1,Enterprise Plan,EMEA
2026-06-04,211.96,3,Starter Plan,North America
2026-06-04,65.89,1,Starter Plan,North America
2026-06-04,125.59,2,Starter Plan,North America
2026-06-04,66.57,1,Starter Plan,North America
2026-06-04,66.22,2,Add-on Seats,APAC
2026-06-04,36.07,1,Add-on Seats,North America
2026-06-04,32.41,1,Add-on Seats,APAC
2026-06-04,31.27,1,Add-on Seats,EMEA
2026-06-04,72.9,1,Starter Plan,North America
2026-06-04,32.77,1,Add-on Seats,North America
2026-06-04,326.68,2,Growth Plan,North America
2026-06-04,131.23,2,Starter Plan,EMEA
2026-06-04,210.48,1,Growth Plan,EMEA
2026-06-05,428.9,2,Growth Plan,APAC
2026-06-05,33.91,1,Add-on Seats,EMEA
2026-06-05,60.31,2,Add-on Seats,North America
2026-06-05,888.9,2,Enterprise Plan,North America
2026-06-05,67.75,2,Add-on Seats,North America
2026-06-05,54.98,1,Starter Plan,EMEA
2026-06-05,123.8,2,Starter Plan,North America
2026-06-05,478.11,1,Enterprise Plan,North America
2026-06-05,56.3,2,Add-on Seats,EMEA
2026-06-05,907.12,2,Enterprise Plan,EMEA
2026-06-05,139.2,2,Starter Plan,North America
2026-06-05,69.38,2,Add-on Seats,North America
2026-06-05,390.88,2,Growth Plan,North America
2026-06-05,117.08,2,Starter Plan,North America
2026-06-05,27.56,1,Add-on Seats,EMEA
2026-06-05,472.14,1,Enterprise Plan,North America
2026-06-05,191.67,1,Growth Plan,EMEA
2026-06-05,222.58,1,Growth Plan,North America
2026-06-05,1199.56,3,Enterprise Plan,North America
2026-06-05,367.47,2,Growth Plan,APAC
2026-06-05,148.09,2,Starter Plan,EMEA
2026-06-05,884.87,2,Enterprise Plan,North America
2026-06-05,923.8,2,Enterprise Plan,EMEA
2026-06-05,139.53,2,Starter Plan,APAC
2026-06-05,34.17,1,Add-on Seats,North America
2026-06-05,126.09,2,Starter Plan,North America
2026-06-05,59.91,1,Starter Plan,EMEA
2026-06-05,60.86,2,Add-on Seats,North America
2026-06-05,794.71,2,Enterprise Plan,APAC
2026-06-05,113.92,2,Starter Plan,EMEA
2026-06-05,38.43,1,Add-on Seats,APAC
2026-06-05,140.15,2,Starter Plan,EMEA
2026-06-05,61.52,2,Add-on Seats,APAC
2026-06-05,57.79,2,Add-on Seats,EMEA
2026-06-05,190.62,1,Growth Plan,APAC
2026-06-06,371.64,2,Growth Plan,EMEA
2026-06-06,111.42,2,Starter Plan,North America
2026-06-06,481.44,1,Enterprise Plan,EMEA
2026-06-06,105.58,3,Add-on Seats,APAC
2026-06-06,126.73,2,Starter Plan,EMEA
2026-06-06,1024.78,2,Enterprise Plan,North America
2026-06-06,954.19,2,Enterprise Plan,North America
2026-06-06,55.93,1,Starter Plan,EMEA
2026-06-06,801.82,2,Enterprise Plan,APAC
2026-06-06,209.51,1,Growth Plan,APAC
2026-06-06,395.6,2,Growth Plan,North America
2026-06-06,892.67,2,Enterprise Plan,North America
2026-06-07,212.71,1,Growth Plan,APAC
2026-06-07,123.4,2,Starter Plan,APAC
2026-06-07,180.44,1,Growth Plan,EMEA
2026-06-07,1455.85,3,Enterprise Plan,APAC
2026-06-07,192.37,1,Growth Plan,EMEA
2026-06-07,67.24,1,Starter Plan,North America
2026-06-07,123.2,2,Starter Plan,EMEA
2026-06-08,178.94,1,Growth Plan,North America
2026-06-08,59.31,1,Starter Plan,North America
2026-06-08,62.9,1,Starter Plan,APAC
2026-06-08,192.16,1,Growth Plan,North America
2026-06-08,106.93,2,Starter Plan,North America
2026-06-08,438.47,2,Growth Plan,North America
2026-06-08,134.81,2,Starter Plan,North America
2026-06-08,374.66,2,Growth Plan,North America
2026-06-08,61.82,2,Add-on Seats,EMEA
2026-06-08,125.97,2,Starter Plan,EMEA
2026-06-08,33.26,1,Add-on Seats,EMEA
2026-06-08,199.21,1,Growth Plan,APAC
2026-06-08,64.69,2,Add-on Seats,North America
2026-06-08,559.61,3,Growth Plan,North America
2026-06-08,54.2,1,Starter Plan,North America
2026-06-08,61.79,1,Starter Plan,North America
2026-06-08,70.36,1,Starter Plan,North America
2026-06-08,69.29,1,Starter Plan,North America
2026-06-08,130.21,2,Starter Plan,North America
2026-06-08,95.22,3,Add-on Seats,North America
2026-06-08,66.19,2,Add-on Seats,North America
2026-06-08,27.86,1,Add-on Seats,North America
2026-06-08,72.87,2,Add-on Seats,APAC
2026-06-08,174.3,1,Growth Plan,EMEA
2026-06-08,577.49,3,Growth Plan,APAC
2026-06-08,61.06,1,Starter Plan,APAC
2026-06-09,133.88,2,Starter Plan,EMEA
2026-06-09,923.46,2,Enterprise Plan,EMEA
2026-06-09,72.14,2,Add-on Seats,North America
2026-06-09,60.27,1,Starter Plan,North America
2026-06-09,407.49,2,Growth Plan,APAC
2026-06-09,443.49,1,Enterprise Plan,APAC
2026-06-09,894.31,2,Enterprise Plan,North America
2026-06-09,182.85,1,Growth Plan,North America
2026-06-09,34.65,1,Add-on Seats,North America
2026-06-09,137.28,2,Starter Plan,EMEA
2026-06-09,186.09,1,Growth Plan,EMEA
2026-06-09,1077.38,2,Enterprise Plan,North America
2026-06-09,28.65,1,Add-on Seats,North America
2026-06-09,377.74,2,Growth Plan,North America
2026-06-09,204.63,1,Growth Plan,North America
2026-06-09,199.23,1,Growth Plan,North America
2026-06-09,428.26,2,Growth Plan,North America
2026-06-09,65.11,2,Add-on Seats,North America
2026-06-09,63.62,2,Add-on Seats,North America
2026-06-09,183.61,3,Starter Plan,APAC
2026-06-09,202.86,1,Growth Plan,North America
2026-06-09,180.81,1,Growth Plan,EMEA
2026-06-09,989.94,2,Enterprise Plan,North America
2026-06-09,580.38,3,Growth Plan,North America
2026-06-09,412.76,1,Enterprise Plan,EMEA
2026-06-09,409.31,2,Growth Plan,North America
2026-06-10,130.18,2,Starter Plan,APAC
2026-06-10,63.41,2,Add-on Seats,North America
2026-06-10,199.73,1,Growth Plan,EMEA
2026-06-10,59.07,1,Starter Plan,APAC
2026-06-10,207.02,3,Starter Plan,APAC
2026-06-10,47.55,1,Starter Plan,APAC
2026-06-10,186.91,1,Growth Plan,North America
2026-06-10,31.58,1,Add-on Seats,North America
2026-06-10,902.33,2,Enterprise Plan,North America
2026-06-10,340.3,2,Growth Plan,North America
2026-06-10,33.82,1,Add-on Seats,North America
2026-06-10,117.45,2,Starter Plan,North America
2026-06-10,592.37,3,Growth Plan,EMEA
2026-06-10,184.99,1,Growth Plan,North America
2026-06-10,34.21,1,Add-on Seats,North America
2026-06-10,439.02,2,Growth Plan,EMEA
2026-06-10,440.59,1,Enterprise Plan,EMEA
2026-06-10,126.62,2,Starter Plan,North America
2026-06-10,33.16,1,Add-on Seats,North America
2026-06-10,70.3,2,Add-on Seats,North America
2026-06-10,32.0,1,Add-on Seats,North America
2026-06-10,461.42,1,Enterprise Plan,North America
2026-06-10,1284.15,3,Enterprise Plan,APAC
2026-06-10,137.72,2,Starter Plan,EMEA
2026-06-10,127.95,2,Starter Plan,North America
2026-06-10,139.71,2,Starter Plan,North America
2026-06-10,833.28,2,Enterprise Plan,APAC
2026-06-10,60.28,1,Starter Plan,North America
2026-06-10,125.97,2,Starter Plan,EMEA
2026-06-10,198.5,1,Growth Plan,EMEA
2026-06-10,126.71,2,Starter Plan,North America
2026-06-11,348.64,2,Growth Plan,EMEA
2026-06-11,377.4,2,Growth Plan,EMEA
2026-06-11,53.33,1,Starter Plan,APAC
2026-06-11,390.52,2,Growth Plan,APAC
2026-06-11,70.45,1,Starter Plan,North America
2026-06-11,127.26,2,Starter Plan,EMEA
2026-06-11,70.24,2,Add-on Seats,APAC
2026-06-11,472.57,1,Enterprise Plan,EMEA
2026-06-11,380.47,2,Growth Plan,North America
2026-06-11,220.23,1,Growth Plan,APAC
2026-06-11,466.55,1,Enterprise Plan,EMEA
2026-06-11,133.9,2,Starter Plan,North America
2026-06-11,458.56,1,Enterprise Plan,North America
2026-06-11,77.59,1,Starter Plan,APAC
2026-06-11,419.99,2,Growth Plan,North America
2026-06-11,63.69,1,Starter Plan,EMEA
2026-06-11,208.16,1,Growth Plan,North America
2026-06-11,199.16,1,Growth Plan,APAC
2026-06-11,956.31,2,Enterprise Plan,North America
2026-06-11,196.37,1,Growth Plan,North America
2026-06-11,27.82,1,Add-on Seats,APAC
2026-06-11,213.22,1,Growth Plan,APAC
2026-06-11,1459.18,3,Enterprise Plan,EMEA
2026-06-11,95.41,3,Add-on Seats,North America
2026-06-11,114.24,2,Starter Plan,North America
2026-06-11,33.36,1,Add-on Seats,North America
2026-06-11,424.18,1,Enterprise Plan,North America
2026-06-11,461.68,1,Enterprise Plan,APAC
2026-06-11,917.54,2,Enterprise Plan,APAC
2026-06-11,69.49,1,Starter Plan,North America
2026-06-11,65.52,1,Starter Plan,EMEA
2026-06-12,405.32,2,Growth Plan,EMEA
2026-06-12,158.2,1,Growth Plan,EMEA
2026-06-12,209.58,1,Growth Plan,North America
2026-06-12,369.19,2,Growth Plan,EMEA
2026-06-12,124.48,2,Starter Plan,North America
2026-06-12,60.93,1,Starter Plan,North America
2026-06-12,111.47,2,Starter Plan,EMEA
2026-06-12,74.73,1,Starter Plan,APAC
2026-06-12,465.27,1,Enterprise Plan,EMEA
2026-06-12,546.47,3,Growth Plan,North America
2026-06-12,67.99,1,Starter Plan,North America
2026-06-12,72.48,1,Starter Plan,EMEA
2026-06-12,186.38,1,Growth Plan,EMEA
2026-06-12,34.4,1,Add-on Seats,EMEA
2026-06-12,385.08,2,Growth Plan,EMEA
2026-06-12,1238.12,3,Enterprise Plan,EMEA
2026-06-12,58.43,1,Starter Plan,EMEA
2026-06-13,69.32,1,Starter Plan,North America
2026-06-13,197.59,1,Growth Plan,EMEA
2026-06-13,182.77,1,Growth Plan,North America
2026-06-13,221.27,1,Growth Plan,North America
2026-06-13,62.79,2,Add-on Seats,EMEA
2026-06-13,194.69,3,Starter Plan,EMEA
2026-06-13,35.82,1,Add-on Seats,APAC
2026-06-13,203.54,3,Starter Plan,APAC
2026-06-13,467.1,1,Enterprise Plan,APAC
2026-06-13,62.85,1,Starter Plan,APAC
2026-06-13,504.84,1,Enterprise Plan,APAC
2026-06-13,69.21,2,Add-on Seats,North America
2026-06-13,144.54,2,Starter Plan,North America
2026-06-14,372.57,2,Growth Plan,APAC
2026-06-14,163.61,1,Growth Plan,North America
2026-06-14,173.31,1,Growth Plan,EMEA
2026-06-14,371.53,2,Growth Plan,North America
2026-06-14,67.85,1,Starter Plan,EMEA
2026-06-14,181.47,1,Growth Plan,EMEA
2026-06-14,200.22,1,Growth Plan,EMEA
2026-06-14,199.24,1,Growth Plan,North America
2026-06-14,37.66,1,Add-on Seats,APAC
2026-06-14,71.1,1,Starter Plan,EMEA
2026-06-14,125.27,2,Starter Plan,EMEA
2026-06-14,341.8,2,Growth Plan,APAC
2026-06-15,66.72,1,Starter Plan,EMEA
2026-06-15,394.64,2,Growth Plan,EMEA
2026-06-15,417.38,2,Growth Plan,North America
2026-06-15,131.92,2,Starter Plan,APAC
2026-06-15,99.88,3,Add-on Seats,APAC
2026-06-15,559.72,3,Growth Plan,EMEA
2026-06-15,467.99,1,Enterprise Plan,North America
2026-06-15,121.46,2,Starter Plan,EMEA
2026-06-15,402.47,2,Growth Plan,North America
2026-06-15,510.87,1,Enterprise Plan,North America
2026-06-15,126.92,2,Starter Plan,APAC
2026-06-15,67.17,1,Starter Plan,EMEA
2026-06-15,32.28,1,Add-on Seats,North America
2026-06-15,64.79,1,Starter Plan,EMEA
2026-06-15,446.4,1,Enterprise Plan,North America
2026-06-15,75.25,1,Starter Plan,North America
2026-06-15,70.29,2,Add-on Seats,North America
2026-06-15,141.29,2,Starter Plan,North America
2026-06-15,489.83,1,Enterprise Plan,North America
2026-06-15,179.44,1,Growth Plan,EMEA
2026-06-15,135.92,2,Starter Plan,APAC
2026-06-15,49.69,1,Starter Plan,APAC
2026-06-16,387.2,2,Growth Plan,APAC
2026-06-16,432.33,2,Growth Plan,EMEA
2026-06-16,193.9,1,Growth Plan,EMEA
2026-06-16,31.47,1,Add-on Seats,APAC
2026-06-16,118.38,2,Starter Plan,North America
2026-06-16,35.03,1,Add-on Seats,EMEA
2026-06-16,189.95,1,Growth Plan,EMEA
2026-06-16,63.84,1,Starter Plan,North America
2026-06-16,383.72,2,Growth Plan,EMEA
2026-06-16,222.46,3,Starter Plan,North America
2026-06-16,195.41,1,Growth Plan,North America
2026-06-16,204.19,1,Growth Plan,North America
2026-06-16,193.53,3,Starter Plan,EMEA
2026-06-16,393.14,2,Growth Plan,EMEA
2026-06-16,1302.69,3,Enterprise Plan,EMEA
2026-06-16,387.96,2,Growth Plan,North America
2026-06-16,126.07,2,Starter Plan,EMEA
2026-06-16,501.16,1,Enterprise Plan,North America
2026-06-16,201.47,1,Growth Plan,North America
2026-06-16,127.82,2,Starter Plan,APAC
2026-06-16,37.86,1,Add-on Seats,North America
2026-06-16,420.82,2,Growth Plan,APAC
2026-06-16,203.37,1,Growth Plan,North America
2026-06-17,62.21,1,Starter Plan,North America
2026-06-17,439.24,2,Growth Plan,APAC
2026-06-17,472.85,1,Enterprise Plan,EMEA
2026-06-17,120.91,2,Starter Plan,North America
2026-06-17,60.58,1,Starter Plan,North America
2026-06-17,207.38,1,Growth Plan,EMEA
2026-06-17,63.96,1,Starter Plan,APAC
2026-06-17,444.61,1,Enterprise Plan,North America
2026-06-17,61.25,2,Add-on Seats,APAC
2026-06-17,70.61,1,Starter Plan,North America
2026-06-17,64.38,2,Add-on Seats,EMEA
2026-06-17,133.52,2,Starter Plan,APAC
2026-06-17,143.47,2,Starter Plan,North America
2026-06-17,504.61,1,Enterprise Plan,APAC
2026-06-17,138.28,2,Starter Plan,North America
2026-06-17,135.84,2,Starter Plan,North America
2026-06-17,415.94,1,Enterprise Plan,North America
2026-06-17,1009.79,2,Enterprise Plan,North America
2026-06-17,64.52,2,Add-on Seats,APAC
2026-06-17,70.59,1,Starter Plan,North America
2026-06-17,128.43,2,Starter Plan,North America
2026-06-17,71.85,1,Starter Plan,North America
2026-06-17,53.26,1,Starter Plan,North America
2026-06-17,381.12,2,Growth Plan,EMEA
2026-06-17,74.81,1,Starter Plan,EMEA
2026-06-17,122.59,2,Starter Plan,EMEA
2026-06-17,61.52,1,Starter Plan,EMEA
2026-06-18,81.63,2,Add-on Seats,EMEA
2026-06-18,417.35,2,Growth Plan,EMEA
2026-06-18,30.26,1,Add-on Seats,APAC
2026-06-18,443.28,2,Growth Plan,North America
2026-06-18,69.03,2,Add-on Seats,North America
2026-06-18,34.03,1,Add-on Seats,North America
2026-06-18,65.64,2,Add-on Seats,APAC
2026-06-18,837.31,2,Enterprise Plan,North America
2026-06-18,56.58,1,Starter Plan,North America
2026-06-18,170.25,1,Growth Plan,North America
2026-06-18,503.8,1,Enterprise Plan,EMEA
2026-06-18,366.84,2,Growth Plan,APAC
2026-06-18,58.8,1,Starter Plan,EMEA
2026-06-18,143.03,2,Starter Plan,APAC
2026-06-18,137.36,2,Starter Plan,North America
2026-06-18,181.41,1,Growth Plan,EMEA
2026-06-18,390.0,2,Growth Plan,APAC
2026-06-18,433.46,2,Growth Plan,North America
2026-06-18,111.72,3,Add-on Seats,North America
2026-06-18,69.12,2,Add-on Seats,North America
2026-06-18,64.7,1,Starter Plan,EMEA
2026-06-18,66.85,1,Starter Plan,North America
2026-06-18,1002.1,2,Enterprise Plan,EMEA
2026-06-18,193.5,1,Growth Plan,North America
2026-06-18,183.84,1,Growth Plan,EMEA
2026-06-18,68.75,1,Starter Plan,North America
2026-06-18,133.25,2,Starter Plan,North America
2026-06-18,62.4,1,Starter Plan,APAC
2026-06-18,875.27,2,Enterprise Plan,EMEA
2026-06-19,69.59,1,Starter Plan,North America
2026-06-19,135.14,2,Starter Plan,APAC
2026-06-19,38.17,1,Add-on Seats,North America
2026-06-19,462.06,2,Growth Plan,North America
2026-06-19,27.09,1,Add-on Seats,North America
2026-06-19,34.43,1,Add-on Seats,North America
2026-06-19,392.97,2,Growth Plan,North America
2026-06-19,34.09,1,Add-on Seats,North America
2026-06-19,200.05,1,Growth Plan,EMEA
2026-06-19,189.81,1,Growth Plan,APAC
2026-06-19,54.68,2,Add-on Seats,North America
2026-06-19,72.53,1,Starter Plan,North America
2026-06-19,56.88,1,Starter Plan,APAC
2026-06-19,139.94,2,Starter Plan,EMEA
2026-06-19,181.97,1,Growth Plan,EMEA
2026-06-19,33.5,1,Add-on Seats,North America
2026-06-19,69.19,1,Starter Plan,North America
2026-06-19,193.65,1,Growth Plan,EMEA
2026-06-19,512.23,1,Enterprise Plan,North America
2026-06-19,394.65,2,Growth Plan,EMEA
2026-06-19,140.0,2,Starter Plan,EMEA
2026-06-19,207.15,1,Growth Plan,North America
2026-06-19,68.84,1,Starter Plan,APAC
2026-06-19,64.77,1,Starter Plan,North America
2026-06-19,393.49,2,Growth Plan,APAC
2026-06-19,68.36,1,Starter Plan,APAC
